"age"	"kids06"	"kids714"	"kids1520"	"hh_inc"	"organic_tastes_better"	"organic_buyer"	"pay_more_organic"	"organic_salience"	"capital"	"urban"	"rural"	"edu_long"	"edu_medium"	"edu_short"	"female"	"org_vol_share"
"1266"	68	0	0	0	7	0	0	0	0	1	0	0	1	0	0	1	0.213461410179441
"1267"	57	0	0	0	6	0	0	0	0	0	0	1	1	0	0	1	0.103174603174603
"1268"	67	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0.0020233630992527
"1269"	38	1	0	0	7	0	0	1	0	1	0	0	0	0	0	0	0.371428571428571
"1270"	74	0	0	0	3	0	0	0	1	0	0	1	0	0	1	1	0.0375789082807278
"1271"	59	0	0	0	2	0	0	0	1	1	0	0	1	0	0	1	0.100036778227289
"1272"	64	0	0	0	12	1	1	1	1	0	0	1	0	0	1	1	0.102901178603808
"1273"	55	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0.590666666666667
"1274"	71	0	0	0	10	0	0	0	0	0	1	0	0	1	0	0	0.05324298160697
"1275"	58	0	0	1	7	0	0	0	0	0	0	1	0	1	0	1	0.0169570810431528
"1276"	59	0	0	0	12	1	1	1	1	0	1	0	0	1	0	1	7.48507462686567
"1277"	71	0	0	0	8	0	0	0	0	0	0	1	0	1	0	0	0.0189214758751183
"1278"	50	0	1	0	10	0	0	0	1	0	0	1	0	1	0	1	0.263919821826281
"1279"	35	1	0	0	4	1	0	0	0	0	1	0	0	0	0	1	0.291071428571429
"1280"	72	0	0	0	12	0	0	0	0	0	0	1	0	1	0	0	0.272771657220489
"1281"	47	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0.109429144628853
"1282"	81	0	0	0	4	1	1	1	1	0	1	0	0	1	0	1	0.210461285008237
"1283"	58	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	0.00568990042674253
"1284"	67	0	0	1	12	0	0	0	0	0	0	1	0	1	0	0	0.100678997892765
"1285"	56	0	0	0	6	0	0	0	1	0	0	1	0	1	0	1	0.156862745098039
"1286"	67	0	0	0	7	0	1	1	1	1	0	0	0	1	0	0	0.251086012163336
"1287"	49	0	0	0	12	1	1	1	0	1	0	0	0	0	1	1	0.138888888888889
"1288"	57	0	0	0	10	0	0	0	0	0	1	0	0	1	0	0	0
"1289"	40	1	0	0	6	1	0	0	0	0	1	0	1	0	0	1	0.0816119200812733
"1290"	42	0	0	0	2	1	0	0	0	1	0	0	1	0	0	1	0.10218253968254
"1291"	70	0	0	0	6	0	0	0	0	0	0	1	0	0	1	1	0.0974930362116992
"1292"	51	0	1	1	7	0	0	0	0	1	0	0	0	1	0	1	0.0580681183696259
"1293"	66	0	0	0	5	1	1	1	1	0	1	0	0	0	1	1	0.832380952380952
"1294"	65	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0.0971286777738391
"1295"	57	0	0	0	4	1	1	1	1	0	1	0	1	0	0	0	1.02389078498294
"1296"	50	0	0	2	12	1	1	1	1	0	1	0	0	1	0	1	0.154440154440154
"1297"	65	0	0	0	9	1	1	0	1	0	0	1	1	0	0	1	0.0308641975308642
"1298"	70	0	0	0	5	0	1	1	1	0	0	1	0	0	1	0	0.112768473658109
"1299"	58	0	0	0	12	1	0	1	0	0	0	1	0	1	0	1	0.21687157329558
"1300"	67	0	0	0	12	0	1	1	0	1	0	0	1	0	0	0	0.123517786561265
"1301"	57	0	0	0	12	0	0	0	0	0	1	0	0	1	0	0	0.913203753351206
"1302"	68	0	0	0	12	0	0	0	0	1	0	0	1	0	0	0	0.417712177121771
"1303"	59	0	0	0	8	0	0	1	1	0	0	1	0	1	0	1	0.174416934054882
"1304"	59	0	0	0	12	1	1	1	1	0	0	1	0	1	0	0	1.20257496740548
"1305"	72	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0.0432499227679951
"1306"	34	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0.11873058144696
"1307"	57	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0
"1308"	76	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.162224797219003
"1309"	51	0	0	0	4	1	1	1	1	0	0	1	0	1	0	1	0.206252713851498
"1310"	38	1	1	0	8	0	0	0	0	0	0	1	1	0	0	1	0.0146443514644351
"1311"	33	0	0	0	6	0	1	1	1	0	1	0	0	1	0	0	0
"1312"	77	0	0	0	9	0	0	0	0	0	1	0	0	0	1	0	0.137316444344804
"1313"	46	0	0	0	2	0	1	1	1	1	0	0	1	0	0	1	0.519572953736655
"1314"	52	0	0	1	10	1	0	1	1	0	1	0	1	0	0	1	0.264720572728786
"1315"	28	0	0	0	1	0	0	1	1	1	0	0	1	0	0	1	0.179665169456921
"1316"	31	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
"1317"	66	0	0	0	7	1	0	0	0	0	0	1	0	0	1	0	0
"1318"	53	0	0	0	3	0	0	0	0	0	0	1	0	1	0	1	0.060952380952381
"1319"	55	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0.066040850983537
"1320"	76	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.0142885720001143
"1321"	44	1	1	3	10	1	1	1	1	0	0	1	1	0	0	1	0.765432098765432
"1322"	64	0	0	0	8	1	1	1	1	0	1	0	0	1	0	1	10.2666666666667
"1323"	54	0	0	2	12	1	1	1	1	0	1	0	1	0	0	0	11.2225688073394
"1324"	65	0	0	0	9	0	0	0	1	0	0	1	0	1	0	1	0.081453634085213
"1325"	49	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	0.197095435684647
"1326"	60	0	0	0	8	0	0	0	0	0	0	1	0	0	1	1	0.201149425287356
"1327"	73	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.0850026357406431
"1328"	44	1	1	0	12	0	1	1	1	1	0	0	0	1	0	1	0.431994600067499
"1329"	59	0	0	0	7	0	0	0	1	0	1	0	1	0	0	1	0.217130518234165
"1330"	62	0	0	1	3	0	1	1	1	0	0	1	1	0	0	1	0.315487571701721
"1331"	55	0	0	1	12	0	0	1	1	0	0	1	1	0	0	1	0.357142857142857
"1332"	68	0	0	0	3	0	0	0	1	0	0	1	0	1	0	1	0.58384936180968
"1333"	56	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
"1334"	64	0	0	0	2	0	0	0	1	0	1	0	0	0	1	1	0.930962343096234
"1335"	39	0	0	0	7	0	1	1	1	1	0	0	1	0	0	1	2.58969804618117
"1336"	50	0	1	2	11	0	0	0	0	0	0	1	1	0	0	1	0.125
"1337"	43	0	0	0	7	1	1	1	0	0	0	1	0	1	0	1	0.0449722081859525
"1338"	57	0	0	0	5	0	0	0	1	1	0	0	0	1	0	1	0.178191489361702
"1339"	39	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0.128521997034108
"1340"	68	0	0	0	10	1	1	1	1	0	1	0	0	1	0	0	0.354591836734694
"1341"	66	0	0	0	8	0	1	1	1	0	0	1	1	0	0	1	0.266666666666667
"1342"	62	0	0	0	12	0	0	0	0	0	1	0	0	1	0	1	0.0231173380035026
"1343"	60	0	0	0	6	1	1	1	1	0	0	1	0	1	0	1	10.6915492957746
"1344"	57	0	0	0	11	0	0	0	0	0	1	0	0	1	0	1	0.08321608040201
"1345"	30	0	0	0	2	1	1	1	1	0	1	0	1	0	0	1	0
"1346"	52	0	2	0	7	0	0	0	0	0	1	0	0	0	0	1	0.0693802035152636
"1347"	53	0	0	2	7	1	1	1	1	0	1	0	0	1	0	0	0.0684931506849315
"1348"	54	0	0	0	12	0	0	0	0	1	0	0	0	1	0	1	0.40979720832236
"1349"	52	0	0	0	12	1	0	1	1	0	1	0	1	0	0	1	0.379298245614035
"1350"	28	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0
"1351"	56	0	0	0	12	1	1	1	1	1	0	0	0	0	1	1	0.240602215699271
"1352"	56	0	2	0	12	0	0	0	0	0	1	0	0	1	0	0	0.266222961730449
"1353"	42	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0
"1354"	45	0	0	0	7	0	1	1	1	1	0	0	0	1	0	1	0.130841121495327
"1355"	70	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0
"1356"	41	0	0	0	12	0	0	0	0	1	0	0	1	0	0	0	0
"1357"	29	0	0	0	7	0	1	1	1	1	0	0	1	0	0	1	0.398080180688876
"1358"	56	0	0	0	8	1	1	1	1	0	1	0	1	0	0	0	0.199089039083162
"1359"	49	0	0	0	11	0	1	0	1	0	1	0	1	0	0	1	0.568060021436227
"1360"	66	0	0	0	9	0	0	0	0	1	0	0	1	0	0	0	0.423634336677815
"1361"	50	0	0	0	8	0	0	0	0	0	1	0	0	0	0	1	0
"1362"	43	0	0	0	8	0	0	0	0	1	0	0	1	0	0	1	0.017862459065198
"1363"	70	0	0	0	7	1	1	0	0	0	0	1	0	1	0	0	0.325356750823271
"1364"	55	0	0	0	7	0	0	0	1	0	1	0	0	1	0	1	0.13677811550152
"1365"	48	0	1	0	7	0	0	0	0	0	0	1	0	1	0	1	0.0197057277982133
"1366"	66	0	0	0	4	1	1	1	1	0	1	0	0	0	1	0	12.1043010752688
"1367"	61	0	0	0	6	0	0	0	0	0	1	0	0	0	1	0	0.199649737302977
"1368"	48	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.0268984067866749
"1369"	70	0	0	0	8	0	1	0	0	0	1	0	0	1	0	1	0.0250752256770311
"1370"	61	0	0	0	12	1	1	1	1	0	0	1	1	0	0	1	0.0789766407119021
"1371"	70	0	0	0	12	1	1	1	1	0	0	1	1	0	0	1	0.475694444444444
"1372"	49	0	1	0	8	1	1	1	0	1	0	0	0	0	0	1	0.570235383447229
"1373"	71	0	0	0	9	0	1	1	0	0	1	0	0	1	0	1	0.57639751552795
"1374"	69	0	0	0	7	0	0	0	0	0	1	0	0	1	0	0	0.116202885292918
"1375"	48	1	0	0	10	0	0	1	1	0	0	1	0	1	0	0	0.482381083816358
"1376"	54	0	0	1	7	0	0	1	0	0	1	0	1	0	0	1	0.146758089738963
"1377"	59	0	0	0	12	0	0	0	0	0	1	0	0	0	1	0	0
"1378"	56	0	0	0	7	1	0	1	0	0	1	0	0	0	1	0	0.0301561658589122
"1379"	62	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.306550218340611
"1380"	44	1	1	0	12	0	1	1	1	0	1	0	1	0	0	0	1.06333973128599
"1381"	65	0	0	0	12	0	0	0	0	0	1	0	1	0	0	0	0.0592885375494071
"1382"	59	0	0	0	7	1	0	0	1	1	0	0	1	0	0	1	0.242696629213483
"1383"	55	0	0	1	7	1	1	1	1	0	1	0	0	1	0	1	15.6296296296296
"1384"	62	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.436903499469777
"1385"	54	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0.223841059602649
"1386"	54	0	0	0	11	0	0	0	0	0	0	1	0	1	0	0	0.166666666666667
"1387"	44	0	0	0	6	1	0	1	0	0	0	1	0	1	0	0	0.138361899777574
"1388"	61	0	0	0	12	1	0	1	0	0	0	1	0	0	0	0	0.64
"1389"	65	0	0	0	6	0	0	0	1	0	0	1	0	0	1	1	0.194995366079703
"1390"	71	0	0	0	10	0	1	1	0	0	1	0	1	0	0	1	0.091324200913242
"1391"	50	0	0	0	7	0	1	1	0	1	0	0	1	0	0	1	0.928571428571429
"1392"	65	0	0	0	4	1	0	0	0	0	0	1	1	0	0	1	0.0357142857142857
"1393"	66	0	0	0	6	0	0	0	0	1	0	0	0	0	1	1	0.111027076085312
"1394"	55	0	0	1	12	0	0	1	0	0	1	0	1	0	0	0	0.0994475138121547
"1395"	51	0	0	0	12	0	0	0	0	0	0	1	0	1	0	0	0.228852459016393
"1396"	63	0	0	0	4	1	0	1	1	0	1	0	1	0	0	1	1.36654804270463
"1397"	45	0	0	0	7	1	0	0	0	0	0	1	1	0	0	0	0.534351145038168
"1398"	47	1	2	1	7	0	1	0	0	0	0	1	0	0	0	1	0.0307167235494881
"1399"	44	0	2	0	11	0	1	0	0	0	1	0	1	0	0	1	0.361779752563031
"1400"	63	0	0	0	12	1	0	0	1	0	1	0	1	0	0	1	2.1304347826087
"1401"	66	0	0	0	5	0	0	0	0	0	1	0	0	1	0	0	0
"1402"	67	0	0	0	5	1	1	1	1	0	0	1	1	0	0	1	10.8866666666667
"1403"	50	0	1	1	10	1	1	1	1	1	0	0	0	1	0	1	0.721649484536082
"1404"	37	0	2	0	6	1	1	1	1	0	1	0	1	0	0	1	3.74584615384615
"1405"	69	0	0	0	7	0	0	0	0	1	0	0	0	0	0	1	0.580157480314961
"1406"	83	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0.0998948475289169
"1407"	39	1	0	0	7	0	0	0	0	1	0	0	1	0	0	0	0.0242620299231702
"1408"	51	0	0	0	10	0	1	1	1	0	1	0	0	1	0	1	0.38651554780587
"1409"	65	0	0	0	12	0	0	0	0	0	0	1	0	1	0	1	0.0536112540744553
"1410"	70	0	0	0	9	0	0	0	0	0	1	0	0	1	0	0	0.0570342205323194
"1411"	59	0	0	0	10	0	0	0	0	0	0	1	0	0	0	1	0.00156087408949011
"1412"	70	0	0	0	10	0	0	0	0	0	0	1	0	1	0	0	0.102013422818792
"1413"	59	0	0	0	2	0	0	0	0	0	0	1	0	1	0	1	0
"1414"	58	0	0	2	9	0	0	1	0	0	1	0	1	0	0	1	1.98096885813149
"1415"	67	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0
"1416"	43	0	1	1	4	0	0	0	0	0	0	1	0	1	0	1	0.0296902994625032
"1417"	62	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0.115519568151147
"1418"	33	0	0	0	12	0	0	1	0	1	0	0	1	0	0	1	0.19582511100148
"1419"	60	0	0	0	4	0	0	0	0	0	1	0	0	1	0	1	0.0163398692810458
"1420"	63	0	0	0	7	1	1	1	1	0	0	1	0	1	0	1	0.0464376590330789
"1421"	46	0	0	0	5	0	0	0	0	0	1	0	1	0	0	1	0.138156067758956
"1422"	45	0	0	0	3	1	0	0	0	1	0	0	1	0	0	1	0.091324200913242
"1423"	42	0	0	0	7	0	0	0	1	0	1	0	0	1	0	1	0.200821542674578
"1424"	31	1	0	0	10	1	1	1	1	1	0	0	1	0	0	1	3.21252302025783
"1425"	75	0	0	0	10	1	1	1	1	0	1	0	1	0	0	1	0.876077968103957
"1426"	60	0	0	0	7	1	1	1	1	0	1	0	1	0	0	1	4.99367088607595
"1427"	50	0	0	1	5	0	0	0	0	0	0	1	0	1	0	1	0.00764818355640535
"1428"	44	0	0	0	3	1	1	1	1	1	0	0	0	0	1	1	0.5
"1429"	48	0	0	1	7	1	0	1	0	0	0	1	0	0	1	0	0
"1430"	43	0	2	0	7	0	0	0	0	0	1	0	0	1	0	1	0.0087989441267048
"1431"	53	0	0	0	6	1	0	1	1	0	0	1	0	1	0	1	0.101399310484689
"1432"	57	0	0	0	12	0	0	0	0	0	1	0	0	0	0	1	2.22935779816514
"1433"	48	0	0	1	6	0	0	0	0	0	0	1	0	1	0	1	0.0820512820512821
"1434"	67	0	0	0	7	0	1	1	1	1	0	0	1	0	0	1	0.367816091954023
"1435"	32	0	0	0	7	1	1	1	0	0	1	0	0	0	0	1	2.25
"1436"	68	0	0	0	7	0	1	1	1	1	0	0	0	0	1	1	0
"1437"	73	0	0	0	5	1	0	1	0	0	1	0	0	1	0	1	0.308151093439364
"1438"	46	0	0	0	5	0	0	0	1	0	1	0	0	0	1	1	0
"1439"	48	0	0	2	5	0	0	0	0	0	1	0	1	0	0	1	0.174167262774858
"1440"	47	0	2	0	12	0	0	0	0	0	1	0	0	0	1	0	0.0444763271162123
"1441"	27	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0.385864374403056
"1442"	35	2	0	0	12	1	1	1	0	0	0	1	0	0	0	1	2.76106194690265
"1443"	63	0	0	0	12	1	1	1	1	0	1	0	0	1	0	0	0.0800171465313996
"1444"	63	0	0	0	4	0	1	1	1	0	0	1	0	1	0	1	0.218259935553169
"1445"	56	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0.0887902330743618
"1446"	47	0	0	1	6	0	0	0	0	1	0	0	0	1	0	1	0.0336417157275021
"1447"	68	0	0	0	12	0	1	1	0	0	1	0	0	0	1	0	0.14361920393927
"1448"	68	0	0	0	6	0	0	0	0	1	0	0	0	0	1	0	0.0323626244814335
"1449"	67	0	0	0	8	0	0	0	1	0	1	0	1	0	0	1	0.221232412023244
"1450"	32	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0.124559341950646
"1451"	57	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.00856604420078808
"1452"	46	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0.231810490693739
"1453"	52	0	0	0	12	1	1	1	1	1	0	0	1	0	0	1	1.16402506450424
"1454"	61	0	0	0	7	1	1	1	1	0	0	1	1	0	0	1	1.76710684273709
"1455"	70	0	0	0	4	0	0	0	0	0	0	1	0	1	0	0	0.0502754820936639
"1456"	45	0	0	0	5	1	1	1	1	0	0	1	0	1	0	0	2.48599033816425
"1457"	71	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0.0297818791946309
"1458"	45	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0
"1459"	66	0	0	0	8	1	1	1	1	1	0	0	0	0	1	0	0.471682163989856
"1460"	48	0	1	1	12	1	1	1	1	0	1	0	0	1	0	1	0.797101449275362
"1461"	64	0	0	0	8	1	1	1	1	0	0	1	1	0	0	1	0.046656298600311
"1462"	47	0	0	0	3	0	0	0	0	0	1	0	1	0	0	1	0.0547073791348601
"1463"	48	0	0	0	6	1	1	1	1	1	0	0	0	1	0	0	0
"1464"	30	0	0	0	5	1	1	1	1	0	1	0	1	0	0	0	0.985272459499264
"1465"	36	0	2	0	12	1	1	1	1	0	1	0	0	1	0	1	0
"1466"	65	0	0	0	7	1	1	1	1	0	1	0	0	1	0	1	1.09970023315199
"1467"	58	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.0212621194080626
"1468"	35	0	0	0	4	0	0	0	0	1	0	0	1	0	0	1	0.161791590493601
"1469"	50	0	0	0	12	1	1	1	1	0	1	0	1	0	0	1	3.90604026845638
"1470"	73	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0.0724547158026234
"1471"	50	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0.0635340833884844
"1472"	50	0	0	0	9	0	0	0	0	0	0	1	0	1	0	1	0.115740740740741
"1473"	59	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0
"1474"	48	0	0	0	12	1	1	1	1	1	0	0	1	0	0	0	0.501424501424501
"1475"	70	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0.291505791505791
"1476"	32	0	0	0	12	1	1	1	1	1	0	0	1	0	0	0	0.32568710359408
"1477"	71	0	0	0	8	1	0	0	0	0	1	0	0	0	1	0	0.0451089711099848
"1478"	41	0	2	0	12	0	0	0	0	0	0	1	0	0	1	1	0.102670458628939
"1479"	56	0	0	0	12	1	1	1	0	0	0	1	0	0	0	1	1.25778781038375
"1480"	58	0	0	0	12	1	0	0	0	0	1	0	0	1	0	0	0.0661059772263178
"1481"	68	0	0	0	12	1	1	1	1	0	1	0	1	0	0	0	2.75216760171054
"1482"	34	0	0	0	7	0	0	0	0	0	1	0	0	1	0	0	0.0299516494801249
"1483"	62	0	0	0	7	0	0	0	0	0	0	1	1	0	0	1	0.056989247311828
"1484"	61	0	0	0	4	0	1	1	1	0	0	1	0	1	0	1	0.028673835125448
"1485"	71	0	0	0	7	0	0	0	0	0	1	0	0	0	1	0	0.0317965023847377
"1486"	44	0	0	0	2	1	0	1	1	1	0	0	1	0	0	0	0.054005400540054
"1487"	70	0	0	0	7	1	0	1	0	0	1	0	0	0	0	1	0.405118431799619
"1488"	49	0	0	0	11	0	0	0	0	0	1	0	1	0	0	1	0.100479819362122
"1489"	56	0	0	0	12	0	0	1	0	0	0	1	0	0	0	0	0.0273664208852263
"1490"	60	0	0	0	12	0	0	0	0	0	0	1	0	1	0	0	0.146632566069906
"1491"	60	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0.0397304008513657
"1492"	59	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	0
"1493"	30	0	0	0	5	0	0	0	1	0	1	0	1	0	0	0	0.352601156069364
"1494"	60	0	0	0	5	1	0	0	1	0	1	0	0	1	0	1	0.0872093023255814
"1495"	66	0	0	0	7	1	0	0	0	0	1	0	0	0	1	0	0.300194931773879
"1496"	60	0	1	1	7	0	1	0	1	0	1	0	0	0	1	0	0.0381231671554252
"1497"	67	0	0	0	9	0	1	1	1	0	1	0	1	0	0	1	0.28728323699422
"1498"	32	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0.119252683185372
"1499"	47	0	1	1	4	1	1	1	0	0	1	0	0	1	0	1	0.261361986351096
"1500"	63	0	0	0	11	0	0	0	0	0	0	1	0	0	1	1	0.0403095775556272
"1501"	55	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0.5859375
"1502"	59	0	0	0	8	0	1	0	0	0	1	0	0	1	0	1	0.114285714285714
"1503"	58	0	0	0	12	0	0	0	0	1	0	0	1	0	0	1	0.270057306590258
"1504"	54	0	0	1	9	0	0	0	0	0	1	0	1	0	0	1	0.194312796208531
"1505"	69	0	0	0	12	1	1	1	1	1	0	0	1	0	0	1	0.567896060352054
"1506"	69	0	0	0	8	1	1	1	1	0	1	0	0	1	0	1	0.48938321536906
"1507"	64	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.16778809300741
"1508"	65	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.0528401585204756
"1509"	75	0	0	0	7	1	1	1	1	0	0	1	0	0	1	1	0.168390804597701
"1510"	51	0	0	0	5	1	1	1	1	0	1	0	0	1	0	1	0.638709677419355
"1511"	38	0	0	0	12	0	0	0	0	0	1	0	1	0	0	1	0.0457142857142857
"1512"	64	0	0	0	9	0	1	1	1	1	0	0	0	0	1	1	0.181818181818182
"1513"	70	0	0	0	6	0	1	1	1	0	1	0	1	0	0	0	0.132553606237817
"1514"	54	0	0	1	8	0	1	0	0	0	0	1	0	0	0	1	0.267748775316224
"1515"	70	0	0	0	12	0	0	0	0	0	0	1	1	0	0	1	0.0278213166144201
"1516"	59	0	0	0	6	0	0	0	0	0	1	0	0	1	0	1	0.0141145473935136
"1517"	73	0	0	0	3	1	1	1	0	0	0	1	0	0	0	1	0.271722902358913
"1518"	56	0	0	0	8	0	0	0	0	1	0	0	1	0	0	1	0.248434237995825
"1519"	65	0	0	0	4	0	0	0	0	1	0	0	1	0	0	1	0.010989010989011
"1520"	64	0	0	0	10	0	0	0	0	0	1	0	0	0	1	1	0.0224517287831163
"1521"	35	1	0	0	11	1	1	1	0	0	0	1	0	0	0	0	2
"1522"	57	0	0	2	5	1	1	1	1	0	1	0	0	1	0	1	0.339918651946543
"1523"	67	0	0	0	12	0	0	0	1	1	0	0	1	0	0	0	0
"1524"	65	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0.0557491289198606
"1525"	58	0	0	0	12	1	1	1	1	0	1	0	1	0	0	1	1.37468184862693
"1526"	44	0	0	0	7	1	1	1	1	1	0	0	0	0	1	1	2.48181818181818
"1527"	33	1	0	0	7	1	1	1	0	0	1	0	0	0	0	1	0.346560569573867
"1528"	31	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0.970873786407767
"1529"	56	0	0	0	11	1	1	1	1	0	1	0	0	0	1	1	4.32909698996655
"1530"	34	2	0	0	5	0	0	0	0	0	1	0	1	0	0	1	1.9220607661823
"1531"	66	0	0	0	7	1	1	1	1	1	0	0	0	1	0	1	0.259972216709665
"1532"	49	0	0	0	7	0	1	0	0	0	1	0	0	1	0	1	0.447799385875128
"1533"	45	0	2	0	12	1	1	0	1	0	0	1	0	1	0	1	0.379052369077307
"1534"	56	0	0	0	7	0	0	0	0	0	1	0	1	0	0	0	0.192727272727273
"1535"	62	0	0	0	10	0	0	0	0	0	1	0	0	1	0	1	0.0270574971815107
"1536"	64	0	0	0	12	1	0	1	1	0	1	0	0	0	1	0	0.0582490408092082
"1537"	67	0	0	0	9	0	1	1	1	0	1	0	1	0	0	0	0.386924219910847
"1538"	39	0	0	0	5	1	1	1	0	0	1	0	0	1	0	0	0
"1539"	70	0	0	0	7	1	1	0	0	0	1	0	0	0	0	0	0.0538100397255327
"1540"	32	0	0	0	7	0	0	0	0	0	1	0	1	0	0	1	0.0137362637362637
"1541"	52	0	1	0	12	1	1	1	1	0	1	0	1	0	0	1	0.59504132231405
"1542"	51	1	2	0	11	0	0	1	0	0	1	0	1	0	0	0	0.105740181268882
"1543"	70	0	0	0	6	0	1	1	0	0	1	0	0	1	0	0	0
"1544"	59	0	0	0	7	0	1	1	1	0	1	0	0	1	0	1	0.339378238341969
"1545"	55	0	0	0	6	0	1	1	1	1	0	0	0	1	0	1	0.100286532951289
"1546"	70	0	0	0	7	0	0	0	0	0	1	0	0	1	0	1	0
"1547"	70	0	0	0	4	0	0	0	0	1	0	0	0	1	0	1	0.264392324093817
"1548"	28	0	0	0	3	1	1	1	1	1	0	0	1	0	0	1	2
"1549"	26	0	0	0	2	0	0	0	1	0	1	0	1	0	0	1	0.0976863753213368
"1550"	45	1	0	0	4	1	1	1	0	0	1	0	0	0	0	1	1.74524714828897
"1551"	53	0	0	0	7	0	1	0	0	0	0	1	0	1	0	1	0.327902240325866
"1552"	67	0	0	0	9	0	1	1	1	0	1	0	1	0	0	1	14.5548780487805
"1553"	70	0	0	0	7	0	0	0	0	1	0	0	0	0	1	0	0.0372212131137778
"1554"	53	0	0	0	12	1	0	1	1	1	0	0	0	1	0	0	0
"1555"	51	0	0	0	6	1	0	1	1	0	0	1	0	1	0	1	0.112953773831288
"1556"	52	0	0	0	12	0	0	1	1	0	1	0	0	0	1	0	0.248673237300986
"1557"	59	0	0	0	8	0	1	1	0	0	1	0	1	0	0	1	0.481481481481481
"1558"	27	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0.184661681561189
"1559"	33	0	3	0	4	0	1	0	0	0	0	1	0	0	0	1	0.0211640211640212
"1560"	65	0	0	0	9	0	0	0	0	0	1	0	0	1	0	1	0.0843881856540084
"1561"	40	0	0	0	8	0	0	0	0	0	1	0	0	1	0	0	0.441176470588235
"1562"	51	0	0	2	7	0	0	0	0	1	0	0	0	1	0	1	0.0864081670023805
"1563"	34	0	1	0	6	0	0	0	0	0	0	1	0	1	0	1	0.0566801619433198
"1564"	35	0	0	0	6	0	0	0	0	0	0	1	0	1	0	1	0.0989123045547247
"1565"	69	0	0	0	7	1	1	1	1	1	0	0	1	0	0	1	0.129560826902925
"1566"	29	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	2.75838926174497
"1567"	67	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0.288461538461538
"1568"	59	0	0	0	12	0	0	0	0	0	0	1	0	0	1	1	0.253872633390706
"1569"	64	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0.00388726919339164
"1570"	59	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0.161691542288557
"1571"	62	0	0	0	9	1	0	1	1	1	0	0	1	0	0	0	0.623031151557578
"1572"	56	0	0	0	12	1	1	1	1	1	0	0	0	1	0	1	0.892857142857143
"1573"	47	0	1	1	5	0	0	0	1	0	0	1	0	1	0	1	0.653846153846154
"1574"	57	1	0	0	7	1	1	1	1	1	0	0	0	0	1	0	3.63853211009174
"1575"	56	0	0	0	12	1	1	1	0	0	1	0	0	1	0	1	0.358447488584475
"1576"	49	0	2	0	9	0	0	0	0	0	0	1	0	0	0	1	0.14018691588785
